barcode,hit count,enterobase serotype,enterobase species,mash species,1436893830000|3159571,1436893909000|3159808,2873786891000|3159389,2873787160000|3160196,4310679577000|3158082,4310679772000|3158667,4310679831000|3158844,4310680254000|3160113,4310680315000|3160296,4310680399000|3160548
ESC_IA0561AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4443AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_IA4742AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_PA1077AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1809AA_AS,6,,Escherichia coli,,1,0,1,1,1,1,1,0,0,0
ESC_KA2536AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_BA4004AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA9187AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7496AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA9688AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2599AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6840AA_AS,10,O145:H46,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9921AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5159AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA7606AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0145AA_AS,9,O37:H31,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA2752AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1107AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7486AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0631AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1226AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5370AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3816AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA5750AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1478AA_AS,10,O103:H2,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA9363AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5551AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2680AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8620AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3425AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1237AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1851AA_AS,7,,Escherichia coli,,1,0,1,0,1,1,0,1,1,1
ESC_JA4486AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3901AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9443AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3720AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0087AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_FA5353AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6493AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0309AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3544AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA4056AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_FA9941AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6731AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1814AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8281AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_OA9530AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5731AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_BA8079AA_AS,0,Flexneri6,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA5295AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA2286AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0703AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9236AA_AS,10,O15:H18,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9304AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7812AA_AS,0,Flexneri6,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA8469AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA8487AA_AS,9,O93,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_KA9936AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0575AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2330AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6146AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8084AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_MA4171AA_AS,2,,Escherichia coli,Escherichia coli,0,1,0,0,0,0,0,0,0,1
ESC_JA0376AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2268AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_NA9473AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0530AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7514AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3033AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4880AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA7081AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_FA8358AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6900AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4121AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_KA4615AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA0699AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2876AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8815AA_AS,8,O96:H9,Escherichia coli,,1,0,1,1,1,1,1,1,1,0
ESC_FA5568AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8848AA_AS,10,O16:H6,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0074AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6511AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_FA7290AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8328AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8184AA_AS,0,3A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_FA6702AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9758AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_JA4527AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4788AA_AS,0,,Shigella sp.,,0,0,0,0,0,0,0,0,0,0
ESC_HA5710AA_AS,8,,Escherichia coli,,0,1,1,1,0,1,1,1,1,1
ESC_GA5470AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0921AA_AS,7,,Escherichia coli,,1,0,1,1,1,0,0,1,1,1
ESC_BA2853AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA9110AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9984AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4748AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3606AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8735AA_AS,10,O1:H48,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8944AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0757AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0996AA_AS,0,Flexneri2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_OA0104AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA8742AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3982AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7995AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3680AA_AS,10,O103,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3101AA_AS,0,3A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA4523AA_AS,0,,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_BA1079AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA4611AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA9044AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_GA5221AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9641AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA9083AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1792AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_LA6245AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0817AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_OA9483AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5578AA_AS,1,Flexneri Var X,Shigella flexneri,,0,0,1,0,0,0,0,0,0,0
ESC_FA7675AA_AS,9,E. Coli O26:Pending,Escherichia coli,,1,1,1,1,1,1,1,0,1,1
ESC_GA9733AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_AA8154AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4215AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA3501AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2979AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_JA4750AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_GA3473AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9759AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6167AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA0112AA_AS,4,3A,Shigella flexneri,,1,0,1,0,0,0,0,1,1,0
ESC_KA3510AA_AS,0,Shigella Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_FA5981AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0158AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_IA4939AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0935AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4224AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_IA1539AA_AS,0,2A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_MA2454AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8749AA_AS,10,O43:H2,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7748AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_AA8884AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0691AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_GA8404AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA3983AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_IA3598AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA3380AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_NA8827AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_GA2807AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA1814AA_AS,10,O162,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA5210AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_IA3817AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_JA1130AA_AS,10,O8:H30,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA4908AA_AS,0,1C,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_MA7583AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1116AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5898AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7655AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_CA2883AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA5093AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA8019AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0118AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1070AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_CA3721AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA8432AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA5152AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA1442AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA8776AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1553AA_AS,0,,Shigella dysenteriae,,0,0,0,0,0,0,0,0,0,0
ESC_MA3693AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1919AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA6484AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA3126AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1860AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA5993AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6867AA_AS,9,O21:H55,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_BA9612AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6783AA_AS,10,O145,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1890AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6364AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_NA9280AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA8840AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2124AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA2285AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6149AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1524AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0787AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_MA2819AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1644AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2676AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0332AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA8238AA_AS,9,O169,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_LA1840AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA4906AA_AS,7,Escherichia Coli,Escherichia coli,,1,0,1,0,0,1,1,1,1,1
ESC_CA3635AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_CA4650AA_AS,7,,Shigella boydii,,1,0,1,1,1,1,1,1,0,0
ESC_MA2601AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2211AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_BA5812AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6501AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_HA3865AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0422AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0370AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA5157AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0789AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA6251AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3418AA_AS,1,Shigella Sonnei,Shigella sonnei,,0,0,0,0,1,0,0,0,0,0
ESC_FA8059AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1284AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA3255AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0794AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA7297AA_AS,0,Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_IA4768AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7112AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1446AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA2622AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA3889AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA2738AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA7729AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,0,1,1
ESC_GA8393AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA3940AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA9196AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7705AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA4848AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1085AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1243AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1774AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2000AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA6316AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA6625AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8854AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA2349AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_IA0547AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_FA9828AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0359AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4309AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,0,1,1,1
ESC_IA0578AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_EA4546AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_OA1282AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3530AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA2933AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5999AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA2593AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_FA7040AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2632AA_AS,6,,Escherichia coli,,1,0,0,1,1,1,0,1,0,1
ESC_HA7978AA_AS,9,O25,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_GA3911AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3977AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_IA0974AA_AS,0,6,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_GA1910AA_AS,9,,,,1,1,1,1,1,1,1,1,1,0
ESC_HA9505AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8569AA_AS,7,O2:H56,Escherichia coli,,1,0,1,1,0,1,1,1,1,0
ESC_CA6437AA_AS,10,O45,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3738AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9628AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4479AA_AS,7,,Escherichia coli,,0,1,1,1,0,1,1,0,1,1
ESC_HA6587AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3799AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3854AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0329AA_AS,8,,Escherichia coli,,1,1,1,1,0,1,1,1,0,1
ESC_HA8359AA_AS,10,O6:H31,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9474AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_JA4315AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_BA3617AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA3146AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA2749AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_FA6551AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA6091AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_KA7304AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1674AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3515AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2775AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA4595AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA7556AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,1,1,1,0
ESC_OA0235AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6665AA_AS,10,O112:H11,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3974AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4782AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9252AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA2391AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6036AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1634AA_AS,8,,Escherichia coli,,1,1,1,1,0,1,1,1,1,0
ESC_FA5562AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6968AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9087AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA0754AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_JA4019AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA8941AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4215AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1897AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6689AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2948AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3614AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
